postal_code,locality,bfs_number,canton_code,address_share
1666,Villars-sous-Mont,2162,FR,100.00
1667,Enney,2162,FR,100.00
1669,Albeuve,2121,FR,100.00
1669,"Les Sciernes-d'Albeuve",2121,FR,100.00
1669,Lessoc,2121,FR,100.00
1669,Montbovon,2121,FR,100.00
1669,Neirivue,2121,FR,100.00
1670,Bionnens,2102,FR,100.00
1670,Esmonts,2102,FR,100.00
1670,Ursy,2102,FR,100.00
1673,Auboranges,2097,FR,100.00
1673,"Ecublens FR",2097,FR,100.00
1673,Gillarens,2097,FR,100.00
1673,Promasens,2097,FR,100.00
1673,Rue,2097,FR,100.00
1674,"Montet (Glâne)",2102,FR,100.00
1674,Morlens,2102,FR,100.00
1674,Vuarmarens,2102,FR,100.00
1675,Blessens,2097,FR,99.01
1675,Blessens,2102,FR,0.99
1675,Mossel,2102,FR,100.00
1675,Vauderens,2102,FR,100.00
1676,Chavannes-les-Forts,2099,FR,100.00
1677,Prez-vers-Siviriez,2099,FR,100.00
1678,Siviriez,2099,FR,100.00
1679,Villaraboud,2099,FR,100.00
1680,Berlens,2087,FR,100.00
1680,"Romont FR",2087,FR,0.11
1680,"Romont FR",2096,FR,97.93
1680,"Romont FR",2099,FR,0.82
1680,"Romont FR",2117,FR,1.15
1681,Billens,2063,FR,100.00
1681,Hennens,2063,FR,100.00
1682,"Cerniaz VD",5831,VD,100.00
1682,"Dompierre VD",5671,VD,100.00
1682,Lovatens,5674,VD,100.00
1682,Prévonloup,5683,VD,100.00
1682,Villars-Bramard,5831,VD,100.00
1683,Brenles,5675,VD,100.00
1683,Chesalles-sur-Moudon,5675,VD,100.00
1683,Sarzens,5675,VD,100.00
1684,"Mézières FR",2087,FR,100.00
1685,Villariaz,2113,FR,100.00
1686,Grangettes-près-Romont,2079,FR,100.00
1686,"La Neirigue",2113,FR,100.00
1687,Estévenens,2113,FR,100.00
1687,"La Magne",2113,FR,100.00
1687,Vuisternens-devant-Romont,2113,FR,100.00
1688,Lieffrens,2113,FR,100.00
1688,Sommentier,2113,FR,100.00
1689,"Le Châtelard-près-Romont",2067,FR,100.00
1690,"Lussy FR",2117,FR,100.00
1690,Villaz-St-Pierre,2114,FR,4.08
1690,Villaz-St-Pierre,2117,FR,95.92
1691,Villarimboud,2117,FR,100.00
1692,Massonnens,2086,FR,100.00
1694,Chavannes-sous-Orsonnens,2114,FR,100.00
1694,Orsonnens,2114,FR,100.00
1694,Villargiroud,2114,FR,100.00
1694,Villarsiviriaux,2114,FR,100.00
1695,Estavayer-le-Gibloux,2236,FR,100.00
1695,Rueyres-St-Laurent,2236,FR,100.00
1695,Villarlod,2236,FR,100.00
1695,Villarsel-le-Gibloux,2236,FR,100.00
1696,Vuisternens-en-Ogoz,2236,FR,100.00
1697,"La Joux FR",2113,FR,100.00
1697,"Les Ecasseys",2113,FR,100.00
1699,Bouloz,2337,FR,100.00
1699,"Pont (Veveyse)",2337,FR,100.00
1699,Porsel,2337,FR,100.00
1700,Fribourg,2196,FR,95.37
1700,Fribourg,2293,FR,1.40
1700,Fribourg,2306,FR,3.23
1712,Tafers,2305,FR,0.25
1712,Tafers,2306,FR,99.76
1713,"St. Antoni",2305,FR,1.00
1713,"St. Antoni",2306,FR,99.00
1714,Heitenried,2296,FR,66.59
1714,Heitenried,2306,FR,33.42
1715,"Alterswil FR",2304,FR,2.40
1715,"Alterswil FR",2306,FR,97.60
1716,Oberschrot,2299,FR,100.00
1716,Plaffeien,2299,FR,100.00
1716,Schwarzsee,2138,FR,3.22
1716,Schwarzsee,2163,FR,3.99
1716,Schwarzsee,2299,FR,92.54
1716,Schwarzsee,2300,FR,0.25
1717,"St. Ursen",2304,FR,98.99
1717,"St. Ursen",2306,FR,1.01
1718,Rechthalten,2301,FR,92.07
1718,Rechthalten,2304,FR,7.93
1719,Brünisried,2292,FR,99.02
1719,Brünisried,2299,FR,0.98
1719,Zumholz,2299,FR,100.00
1720,Chésopelloz,2175,FR,1.53
1720,Chésopelloz,2183,FR,98.47
1720,Corminboeuf,2183,FR,100.00
1721,Cormérod,2272,FR,100.00
1721,Cournillens,2272,FR,100.00
1721,Courtion,2272,FR,100.00
1721,Misery,2272,FR,99.51
1721,Misery,5451,VD,0.49
1722,Bourguillon,2196,FR,100.00
1723,Marly,2206,FR,100.00
1723,Pierrafortscha,2216,FR,100.00
1723,Villarsel-sur-Marly,2230,FR,100.00
1724,Bonnefontaine,2220,FR,96.05
1724,Bonnefontaine,2303,FR,3.95
1724,"Essert FR",2220,FR,95.69
1724,"Essert FR",2226,FR,4.31
1724,Ferpicloz,2194,FR,100.00
1724,"Le Mouret",2220,FR,98.86
1724,"Le Mouret",2230,FR,1.14
1724,Montévraz,2220,FR,100.00
1724,"Oberried FR",2220,FR,100.00
1724,Senèdes,2226,FR,4.27
1724,Senèdes,2238,FR,95.73
1724,Zénauva,2220,FR,100.00
1725,Posieux,2206,FR,1.70
1725,Posieux,2233,FR,96.73
1725,Posieux,2238,FR,1.57
1726,Farvagny-le-Grand,2236,FR,100.00
1726,Farvagny-le-Petit,2236,FR,100.00
1726,Grenilles,2236,FR,100.00
1726,Posat,2236,FR,100.00
1727,Corpataux,2236,FR,100.00
1727,Magnedens,2236,FR,100.00
1728,"Rossens FR",2236,FR,100.00
1730,Ecuvillens,2233,FR,100.00
1731,"Ependes FR",2238,FR,100.00
1732,Arconciel,2238,FR,100.00
1733,Treyvaux,2149,FR,0.10
1733,Treyvaux,2226,FR,99.90
1734,Tentlingen,2220,FR,0.12
1734,Tentlingen,2303,FR,0.37
1734,Tentlingen,2307,FR,99.50
1735,Giffers,2294,FR,98.98
1735,Giffers,2301,FR,1.02
1736,"St. Silvester",2303,FR,100.00
1737,Plasselb,2300,FR,100.00
1738,Sangernboden,852,BE,64.57
1738,Sangernboden,853,BE,19.53
1738,Sangernboden,2299,FR,15.91
1740,"Neyruz FR",2211,FR,100.00
1741,"Cottens FR",2186,FR,100.00
1742,Autigny,2173,FR,100.00
1744,Chénens,2177,FR,100.00
1745,Lentigny,2173,FR,6.08
1745,Lentigny,2234,FR,93.93
1746,Prez-vers-Noréaz,2237,FR,100.00
1747,Corserey,2237,FR,100.00
1748,Torny-le-Grand,2115,FR,100.00
1749,Middes,2115,FR,100.00
1752,Villars-sur-Glâne,2228,FR,100.00
1753,Matran,2183,FR,4.29
1753,Matran,2208,FR,95.71
1754,Avry-sur-Matran,2174,FR,100.00
1754,Corjolens,2174,FR,81.94
1754,Corjolens,2234,FR,9.03
1754,Corjolens,2237,FR,9.03
1756,Lovens,2234,FR,100.00
1756,"Onnens FR",2234,FR,100.00
1757,Noréaz,2237,FR,100.00
1762,Givisiez,2197,FR,100.00
1763,Granges-Paccot,2198,FR,100.00
1772,Grolley,2053,FR,0.66
1772,Grolley,2239,FR,99.34
1772,Nierlet-les-Bois,2239,FR,100.00
1772,Ponthaux,2239,FR,100.00
1773,Chandon,2053,FR,100.00
1773,Léchelles,2053,FR,100.00
1773,Russy,2053,FR,100.00
1774,Cousset,2029,FR,99.66
1774,Cousset,5816,VD,0.34
1774,Montagny-les-Monts,2029,FR,100.00
1775,Grandsivaz,2029,FR,100.00
1775,Mannens,2029,FR,100.00
1776,Montagny-la-Ville,2029,FR,98.78
1776,Montagny-la-Ville,2053,FR,1.22
1782,Autafond,2175,FR,100.00
1782,Belfaux,2175,FR,100.00
1782,Cormagens,2235,FR,100.00
1782,Formangueires,2235,FR,100.00
1782,"La Corbaz",2235,FR,100.00
1782,Lossy,2235,FR,100.00
1783,Barberêche,2254,FR,100.00
1783,Pensier,2254,FR,100.00
1784,Courtepin,2254,FR,100.00
1784,Wallenried,2254,FR,100.00
1785,"Cressier FR",2257,FR,100.00
1786,Sugiez,2284,FR,100.00
1787,"Môtier (Vully)",2284,FR,100.00
1787,"Mur (Vully) FR",2284,FR,100.00
1787,"Mur (Vully) VD",5464,VD,100.00
1788,"Praz (Vully)",2284,FR,100.00
1789,Lugnorre,2284,FR,100.00
1791,Courtaman,2254,FR,100.00
1792,Cordast,2262,FR,100.00
1792,Guschelmuth,2262,FR,100.00
1793,Jeuss,2275,FR,96.88
1793,Jeuss,2391,FR,3.13
1794,Salvenach,2275,FR,100.00
1795,Courlevon,2254,FR,6.12
1795,Courlevon,2275,FR,93.88
1796,Courgevaux,2250,FR,100.00
1797,Münchenwiler,669,BE,100.00
1800,Vevey,5890,VD,100.00
1801,"Le Mont-Pèlerin",5882,VD,100.00
1802,Corseaux,5883,VD,100.00
1803,Chardonne,5882,VD,100.00
1804,Corsier-sur-Vevey,5884,VD,100.00
1805,Jongny,5885,VD,100.00
1806,"St-Légier-La Chiésaz",5892,VD,100.00
1807,Blonay,5886,VD,0.11
1807,Blonay,5892,VD,99.89
1808,"Les Monts-de-Corsier",2321,FR,2.71
1808,"Les Monts-de-Corsier",5884,VD,97.29
1809,Fenil-sur-Corsier,5884,VD,100.00
1814,"La Tour-de-Peilz",5889,VD,100.00
1815,Clarens,5886,VD,100.00
1816,Chailly-Montreux,5886,VD,100.00
1817,Brent,5886,VD,100.00
1820,Montreux,5886,VD,100.00
1820,Territet,5886,VD,100.00
1820,Veytaux,5891,VD,100.00
1822,Chernex,5886,VD,100.00
1823,Glion,5886,VD,100.00
1824,Caux,5886,VD,100.00
1832,Chamby,5886,VD,100.00
1832,Villard-sur-Chamby,5886,VD,100.00
1833,"Les Avants",5886,VD,100.00
1844,"Villeneuve VD",5414,VD,100.00
1845,Noville,5408,VD,100.00
1846,Chessel,5403,VD,100.00
1847,Rennaz,5412,VD,100.00
1852,"Roche VD",5413,VD,100.00
1853,Yvorne,5415,VD,100.00
1854,Leysin,5407,VD,100.00
1856,Corbeyrier,5404,VD,98.50
1856,Corbeyrier,5410,VD,1.50
1860,Aigle,5401,VD,99.86
1860,Aigle,5409,VD,0.14
1862,"La Comballaz",5410,VD,100.00
1862,"Les Mosses",5410,VD,100.00
1863,"Le Sépey",5401,VD,0.44
1863,"Le Sépey",5410,VD,99.56
1864,Vers-l'Eglise,5411,VD,100.00
1865,"Les Diablerets",5411,VD,100.00
1866,"La Forclaz VD",5409,VD,2.43
1866,"La Forclaz VD",5410,VD,97.57
1867,"Ollon VD",5409,VD,100.00
1867,Panex,5409,VD,100.00
1867,St-Triphon,5409,VD,100.00
1868,Collombey,6152,VS,100.00
1869,Massongex,6215,VS,100.00
1870,Monthey,6153,VS,100.00
1871,Choëx,6153,VS,100.00
1871,"Les Giettes",6153,VS,93.04
1871,"Les Giettes",6156,VS,1.74
1871,"Les Giettes",6215,VS,5.22
1872,Troistorrents,6152,VS,0.44
1872,Troistorrents,6156,VS,99.56
1873,Champoussin,6157,VS,100.00
1873,"Les Crosets",6157,VS,100.00
1873,Val-d'Illiez,6157,VS,100.00
1874,Champéry,6151,VS,100.00
1875,Morgins,6156,VS,100.00
1880,Bex,5402,VD,100.00
1880,Fenalet-sur-Bex,5402,VD,100.00
1880,Frenières-sur-Bex,5402,VD,93.50
1880,Frenières-sur-Bex,5405,VD,6.50
1880,"Les Plans-sur-Bex",5402,VD,100.00
1880,"Les Posses-sur-Bex",5402,VD,99.31
1880,"Les Posses-sur-Bex",5405,VD,0.69
1882,Gryon,5402,VD,5.88
1882,Gryon,5405,VD,94.12
1884,Arveyes,5409,VD,100.00
1884,Huémoz,5409,VD,100.00
1884,Villars-sur-Ollon,5409,VD,100.00
1885,Chesières,5409,VD,100.00
1890,"Mex VS",6217,VS,100.00
1890,St-Maurice,6217,VS,100.00
1891,Vérossaz,6215,VS,0.25
1891,Vérossaz,6220,VS,99.75
1892,Lavey-Village,5406,VD,100.00
1892,Lavey-les-Bains,5406,VD,100.00
1892,Morcles,5406,VD,100.00
1893,"Muraz (Collombey)",6152,VS,99.82
1893,"Muraz (Collombey)",6153,VS,0.18
1895,Vionnaz,6158,VS,100.00
1896,Miex,6159,VS,100.00
1896,Vouvry,6159,VS,100.00
1897,Bouveret,6154,VS,100.00
1897,"Les Evouettes",6154,VS,99.47
1897,"Les Evouettes",6159,VS,0.53
1898,St-Gingolph,6154,VS,0.11
1898,St-Gingolph,6155,VS,99.89
1899,Torgon,6158,VS,99.81
1899,Torgon,6159,VS,0.19
1902,Evionnaz,6213,VS,93.01
1902,Evionnaz,6217,VS,6.99
1903,Collonges,6211,VS,100.00
1904,Vernayaz,6136,VS,8.67
1904,Vernayaz,6219,VS,91.33
1905,Dorénaz,6212,VS,100.00
1906,Charrat,6136,VS,100.00
1907,Saxon,6136,VS,0.03
1907,Saxon,6141,VS,99.97
1908,Riddes,6022,VS,0.78
1908,Riddes,6139,VS,99.22
1911,Ovronnaz,6135,VS,99.82
1911,Ovronnaz,6140,VS,0.18
1912,"Dugny (Leytron)",6135,VS,100.00
1912,Leytron,6135,VS,100.00
1912,"Montagnon (Leytron)",6135,VS,100.00
1912,"Produit (Leytron)",6135,VS,100.00
1913,Saillon,6140,VS,100.00
1914,Auddes-sur-Riddes,6139,VS,100.00
1914,Isérables,6134,VS,100.00
1918,"La Tzoumaz",6139,VS,100.00
1920,Martigny,6136,VS,97.65
1920,Martigny,6137,VS,0.49
1920,Martigny,6218,VS,0.14
1920,Martigny,6219,VS,1.73
1921,Martigny-Croix,6137,VS,100.00
1922,"Les Granges (Salvan)",6218,VS,100.00
1922,Salvan,6218,VS,100.00
1923,"Le Trétien",6218,VS,100.00
1923,"Les Marécottes",6218,VS,100.00
1925,Finhaut,6214,VS,100.00
1925,"Le Châtelard VS",6214,VS,100.00
1926,Fully,6133,VS,100.00
1927,Chemin,6037,VS,57.53
1927,Chemin,6131,VS,10.53
1927,Chemin,6136,VS,31.94
1928,Ravoire,6136,VS,0.11
1928,Ravoire,6137,VS,99.89
1929,Trient,6142,VS,100.00
1932,Bovernier,6131,VS,100.00
1932,"Les Valettes (Bovernier)",6131,VS,100.00
1933,"Chamoille (Sembrancher)",6035,VS,100.00
1933,"La Garde (Sembrancher)",6035,VS,100.00
1933,Sembrancher,6035,VS,100.00
1933,"Vens (Sembrancher)",6037,VS,100.00
1934,Bruson,6037,VS,100.00
1934,"Le Châble VS",6037,VS,100.00
1936,Verbier,6037,VS,100.00
1937,Orsières,6034,VS,100.00
1938,Champex-Lac,6034,VS,100.00
1941,"Cries (Vollèges)",6037,VS,100.00
1941,Vollèges,6037,VS,100.00
1942,Levron,6037,VS,100.00
1943,Praz-de-Fort,6034,VS,100.00
1944,"La Fouly VS",6034,VS,100.00
1945,"Chandonne (Liddes)",6033,VS,100.00
1945,"Chez Petit (Liddes)",6033,VS,100.00
1945,"Dranse (Liddes)",6033,VS,100.00
1945,"Fontaine Dessous (Liddes)",6033,VS,100.00
1945,"Fontaine Dessus (Liddes)",6033,VS,100.00
1945,"Fornex (Liddes)",6033,VS,100.00
1945,"Les Moulins VS (Liddes)",6033,VS,100.00
1945,Liddes,6033,VS,100.00
1945,"Palasuit (Liddes)",6033,VS,100.00
1945,"Petit Vichères (Liddes)",6033,VS,100.00
1945,"Rive Haute (Liddes)",6033,VS,100.00
1945,"Vichères (Liddes)",6033,VS,100.00
1946,Bourg-St-Pierre,6032,VS,95.25
1946,Bourg-St-Pierre,6033,VS,4.75
1947,Champsec,6037,VS,100.00
1947,Versegères,6037,VS,100.00
1948,Fionnay,6037,VS,100.00
1948,Lourtier,6037,VS,100.00
1948,Sarreyer,6037,VS,100.00
1950,Sion,6263,VS,0.40
1950,Sion,6265,VS,0.97
1950,Sion,6266,VS,98.63
1955,Chamoson,6022,VS,100.00
1955,"Grugnay (Chamoson)",6022,VS,100.00
1955,"Les Vérines (Chamoson)",6022,VS,100.00
1955,Mayens-de-Chamoson,6022,VS,100.00
1955,"Némiaz (Chamoson)",6022,VS,100.00
1955,St-Pierre-de-Clages,6022,VS,100.00
1957,Ardon,6021,VS,100.00
1958,St-Léonard,6082,VS,0.14
1958,St-Léonard,6246,VS,99.79
1958,St-Léonard,6248,VS,0.07
1958,Uvrier,6082,VS,1.09
1958,Uvrier,6266,VS,98.91
1961,Vernamiège,6090,VS,100.00
1962,"Pont-de-la-Morge (Sion)",6265,VS,44.49
1962,"Pont-de-la-Morge (Sion)",6266,VS,55.52
1963,Vétroz,6023,VS,0.14
1963,Vétroz,6025,VS,99.86
1964,Conthey,6023,VS,100.00
1965,Savièse,6265,VS,100.00
1966,"Argnou (Ayent)",6082,VS,100.00
1966,"Blignou (Ayent)",6082,VS,100.00
1966,"Botyre (Ayent)",6082,VS,100.00
1966,"Fortunau (Ayent)",6082,VS,100.00
1966,"La Place (Ayent)",6082,VS,100.00
1966,"Luc (Ayent)",6082,VS,100.00
1966,"Saxonne (Ayent)",6082,VS,100.00
1966,"Signèse (Ayent)",6082,VS,95.38
1966,"Signèse (Ayent)",6263,VS,4.62
1966,"St-Romain (Ayent)",6082,VS,100.00
1966,"Villa (Ayent)",6082,VS,100.00
1967,Bramois,6089,VS,0.46
1967,Bramois,6266,VS,99.54
1968,Mase,6090,VS,100.00
1969,"Eison (St-Martin)",6087,VS,100.00
1969,"Liez (St-Martin)",6087,VS,100.00
1969,"St-Martin VS",6087,VS,100.00
1969,"Suen (St-Martin)",6087,VS,100.00
1969,"Trogne (St-Martin)",6087,VS,100.00
1971,"Champlan (Grimisuat)",6263,VS,98.92
1971,"Champlan (Grimisuat)",6266,VS,1.08
1971,Grimisuat,6263,VS,100.00
1972,Anzère,6082,VS,99.34
1972,Anzère,6261,VS,0.67
1973,Nax,6090,VS,100.00
1974,Arbaz,6082,VS,2.60
1974,Arbaz,6261,VS,97.40
1975,St-Séverin,6023,VS,100.00
1976,Aven,6023,VS,98.30
1976,Aven,6025,VS,1.70
1976,Daillon,6023,VS,100.00
1976,Erde,6023,VS,100.00
1977,Icogne,6239,VS,99.80
1977,Icogne,6246,VS,0.20
1978,Lens,6239,VS,0.19
1978,Lens,6240,VS,99.81
1981,Vex,6089,VS,100.00
1982,Euseigne,6084,VS,63.09
1982,Euseigne,6087,VS,36.91
1983,Evolène,6083,VS,100.00
1983,Lanna,6083,VS,100.00
1984,"La Tour VS",6083,VS,100.00
1984,"Les Haudères",6083,VS,100.00
1985,"La Forclaz VS",6083,VS,100.00
1985,"La Sage",6083,VS,100.00
1985,"Villa (Evolène)",6083,VS,100.00
1986,Arolla,6083,VS,100.00
1987,Hérémence,6084,VS,100.00
1988,"Les Collons",6089,VS,100.00
1988,Thyon,6089,VS,100.00
1991,"Arvillard (Salins)",6266,VS,100.00
1991,"Misériez (Salins)",6266,VS,100.00
1991,"Pravidondaz (Salins)",6266,VS,100.00
1991,Salins,6266,VS,92.76
1991,Salins,6267,VS,7.24
1991,"Turin (Salins)",6266,VS,100.00
1992,"Crête-à-l'Oeil (Les Agettes)",6266,VS,100.00
1992,"La Vernaz (Les Agettes)",6266,VS,100.00
1992,"Les Agettes",6089,VS,1.30
1992,"Les Agettes",6266,VS,98.70
1992,"Les Mayens-de-Sion",6089,VS,76.38
1992,"Les Mayens-de-Sion",6266,VS,23.63
1993,"Clèbes (Nendaz)",6024,VS,100.00
1993,Veysonnaz,6024,VS,28.43
1993,Veysonnaz,6266,VS,8.32
1993,Veysonnaz,6267,VS,63.25
1994,"Aproz (Nendaz)",6024,VS,77.95
1994,"Aproz (Nendaz)",6266,VS,22.05
1996,"Baar (Nendaz)",6024,VS,100.00
1996,Basse-Nendaz,6024,VS,100.00
1996,"Beuson (Nendaz)",6024,VS,100.00
1996,"Bieudron (Nendaz)",6024,VS,100.00
1996,"Brignon (Nendaz)",6024,VS,100.00
1996,"Condémines (Nendaz)",6024,VS,100.00
1996,"Fey (Nendaz)",6024,VS,100.00
1996,Saclentse,6024,VS,100.00
1997,Haute-Nendaz,6024,VS,100.00
1997,"Siviez (Nendaz)",6024,VS,100.00
1997,"Sornard (Nendaz)",6024,VS,100.00
2000,Neuchâtel,6416,NE,0.03
2000,Neuchâtel,6458,NE,99.97
2012,Auvernier,6416,NE,100.00
2013,"Colombier NE",6404,NE,1.76
2013,"Colombier NE",6416,NE,98.25
2014,Bôle,6404,NE,0.12
2014,Bôle,6416,NE,99.88
2015,Areuse,6404,NE,98.89
2015,Areuse,6416,NE,1.12
2016,Cortaillod,6404,NE,0.31
2016,Cortaillod,6408,NE,99.69
2017,Boudry,6404,NE,100.00
2019,Chambrelien,6404,NE,5.45
2019,Chambrelien,6413,NE,94.55
2019,Rochefort,6413,NE,98.86
2019,Rochefort,6487,NE,1.14
2022,Bevaix,6404,NE,0.06
2022,Bevaix,6408,NE,0.33
2022,Bevaix,6417,NE,99.61
2023,Gorgier,6417,NE,100.00
2024,St-Aubin-Sauges,6417,NE,100.00
2025,Chez-le-Bart,6417,NE,100.00
2027,Fresens,6417,NE,100.00
2027,Montalchez,6417,NE,100.00
2028,Vaumarcus,5554,VD,5.65
2028,Vaumarcus,6417,NE,94.35
2034,Peseux,6458,NE,100.00
2035,"Corcelles NE",6413,NE,2.33
2035,"Corcelles NE",6416,NE,0.97
2035,"Corcelles NE",6458,NE,96.70
2036,Cormondrèche,6416,NE,13.35
2036,Cormondrèche,6458,NE,86.65
2037,Montezillon,6413,NE,100.00
2037,Montmollin,6458,NE,10.79
2037,Montmollin,6487,NE,89.21
2042,Valangin,6458,NE,99.61
2042,Valangin,6487,NE,0.40
2043,Boudevilliers,6487,NE,100.00
2046,"Fontaines NE",6487,NE,100.00
2052,Fontainemelon,6487,NE,100.00
2052,"La Vue-des-Alpes",6487,NE,100.00
2053,Cernier,6487,NE,100.00
2054,Chézard-St-Martin,6487,NE,100.00
2054,"Les Vieux-Prés",6487,NE,100.00
2056,Dombresson,6487,NE,100.00
2057,Villiers,6487,NE,100.00
2058,"Le Pâquier NE",6487,NE,100.00
2063,Engollon,6487,NE,100.00
2063,Fenin,6487,NE,100.00
2063,Saules,6487,NE,100.00
2063,"Vilars NE",6487,NE,100.00
2065,Savagnier,6487,NE,100.00
2067,Chaumont,6458,NE,68.32
2067,Chaumont,6487,NE,30.62
2067,Chaumont,6513,NE,1.06
2068,"Hauterive NE",6458,NE,0.43
2068,"Hauterive NE",6513,NE,99.58
2072,St-Blaise,6451,NE,3.16
2072,St-Blaise,6452,NE,2.29
2072,St-Blaise,6513,NE,94.55
2073,Enges,6455,NE,1.53
2073,Enges,6513,NE,98.47
2074,Marin-Epagnier,6513,NE,100.00
2075,Thielle,6451,NE,1.99
2075,Thielle,6513,NE,98.01
2075,Wavre,6513,NE,100.00
2087,"Cornaux NE",6451,NE,99.33
2087,"Cornaux NE",6452,NE,0.67
2088,"Cressier NE",6452,NE,100.00
2103,Noiraigue,6413,NE,1.34
2103,Noiraigue,6417,NE,1.08
2103,Noiraigue,6512,NE,97.58
2105,Travers,6437,NE,0.69
2105,Travers,6512,NE,99.31
2108,Couvet,5566,VD,5.49
2108,Couvet,6512,NE,94.52
2112,"Môtiers NE",6512,NE,100.00
2113,Boveresse,6512,NE,100.00
2114,Fleurier,6512,NE,100.00
2115,Buttes,6504,NE,1.11
2115,Buttes,6512,NE,98.89
2116,Mont-de-Buttes,6512,NE,100.00
2117,"La Côte-aux-Fées",6504,NE,100.00
2123,"St-Sulpice NE",6512,NE,100.00
2124,"Les Sagnettes",6432,NE,0.95
2124,"Les Sagnettes",6512,NE,99.05
2126,"Les Verrières",6511,NE,99.83
2126,"Les Verrières",6512,NE,0.17
2127,"Les Bayards",6512,NE,100.00
2149,Brot-Dessous,6413,NE,100.00
2149,Champ-du-Moulin,6404,NE,22.68
2149,Champ-du-Moulin,6413,NE,77.32
2149,Fretereules,6413,NE,100.00
2206,"Les Geneveys-sur-Coffrane",6487,NE,100.00
2207,Coffrane,6487,NE,100.00
2208,"Les Hauts-Geneveys",6487,NE,100.00
2300,"La Chaux-de-Fonds",6421,NE,100.00
2300,"La Cibourg",6421,NE,100.00
2314,"La Sagne NE",6421,NE,1.22
2314,"La Sagne NE",6423,NE,97.98
2314,"La Sagne NE",6437,NE,0.27
2314,"La Sagne NE",6487,NE,0.54
2316,"Les Ponts-de-Martel",6437,NE,98.37
2316,"Les Ponts-de-Martel",6512,NE,1.63
2316,Petit-Martel,6437,NE,100.00
2318,Brot-Plamboz,6413,NE,5.98
2318,Brot-Plamboz,6433,NE,88.28
2318,Brot-Plamboz,6437,NE,0.46
2318,Brot-Plamboz,6512,NE,5.29
2322,"Le Crêt-du-Locle",6421,NE,98.05
2322,"Le Crêt-du-Locle",6436,NE,1.95
2325,"Les Planchettes",6422,NE,100.00
2333,"La Cibourg",435,BE,100.00
2333,"La Ferrière",435,BE,82.77
2333,"La Ferrière",445,BE,17.03
2333,"La Ferrière",6742,JU,0.20
2336,"Les Bois",6742,JU,99.67
2336,"Les Bois",6754,JU,0.33
2338,"Les Emibois",6753,JU,100.00
2338,Muriaux,6753,JU,100.00
2340,"Le Noirmont",6754,JU,100.00
2345,"La Chaux-des-Breuleux",6743,JU,100.00
2345,"Le Cerneux-Veusil",443,BE,45.19
2345,"Le Cerneux-Veusil",445,BE,0.74
2345,"Le Cerneux-Veusil",6753,JU,54.07
2345,"Le Peuchapatte",6753,JU,76.83
2345,"Le Peuchapatte",6754,JU,23.17
2345,"Les Breuleux",448,BE,0.99
2345,"Les Breuleux",6743,JU,96.26
2345,"Les Breuleux",6753,JU,2.75
2350,Saignelégier,6757,JU,100.00
2353,"Les Pommerats",6745,JU,6.97
2353,"Les Pommerats",6757,JU,93.03
2354,Goumois,6757,JU,100.00
2360,"Le Bémont JU",6741,JU,100.00
2362,Montfaucon,6741,JU,0.20
2362,Montfaucon,6750,JU,0.78
2362,Montfaucon,6751,JU,99.02
2362,Montfavergier,6751,JU,100.00
2363,"Les Enfers",6741,JU,2.34
2363,"Les Enfers",6745,JU,97.66
2364,St-Brais,6758,JU,100.00
2400,"Le Locle",6436,NE,100.00
2400,"Le Prévoux",6434,NE,19.72
2400,"Le Prévoux",6435,NE,3.52
2400,"Le Prévoux",6436,NE,76.76
2405,"La Chaux-du-Milieu",6434,NE,4.61
2405,"La Chaux-du-Milieu",6435,NE,95.39
2406,"La Brévine",6432,NE,96.09
2406,"La Brévine",6434,NE,3.91
2406,"La Châtagne",6432,NE,92.57
2406,"La Châtagne",6435,NE,7.43
2406,"Le Brouillet",6432,NE,79.79
2406,"Le Brouillet",6511,NE,2.07
2406,"Le Brouillet",6512,NE,18.14
2406,"Les Taillères",6432,NE,100.00
2414,"Le Cerneux-Péquignot",6434,NE,100.00
2416,"Les Brenets",6436,NE,100.00
2502,Biel/Bienne,371,BE,100.00
2503,Biel/Bienne,371,BE,99.16
2503,Biel/Bienne,733,BE,0.72
2503,Biel/Bienne,743,BE,0.12
2504,Biel/Bienne,371,BE,99.30
2504,Biel/Bienne,733,BE,0.37
2504,Biel/Bienne,744,BE,0.34
2505,Biel/Bienne,371,BE,99.06
2505,Biel/Bienne,756,BE,0.94
2512,Tüscherz-Alfermée,756,BE,100.00
2513,Twann,740,BE,4.87
2513,Twann,756,BE,95.13
2514,Ligerz,723,BE,14.29
2514,Ligerz,740,BE,85.71
2515,Prêles,726,BE,100.00
2516,Lamboing,726,BE,86.84
2516,Lamboing,756,BE,13.16
2517,Diesse,726,BE,100.00
2518,Nods,724,BE,99.65
2518,Nods,6487,NE,0.35
2520,"La Neuveville",723,BE,99.64
2520,"La Neuveville",6455,NE,0.36
2523,Lignières,723,BE,2.03
2523,Lignières,724,BE,2.90
2523,Lignières,6455,NE,2.90
2523,Lignières,6456,NE,89.55
2523,Lignières,6487,NE,2.61
2525,"Le Landeron",494,BE,1.94
2525,"Le Landeron",6455,NE,98.06
2532,Magglingen/Macolin,371,BE,1.96
2532,Magglingen/Macolin,372,BE,98.04
2533,Evilard,372,BE,100.00
2534,"Les Prés-d'Orvin",431,BE,1.39
2534,"Les Prés-d'Orvin",438,BE,96.24
